ID	NAME	PARENT	FILE
141906	Adenocystaceae	2877	85
134682	Caepidium	141906	86
78551	Utriculidium	141906	86
64906	Adenocystis	141906	86
2891	Scytosiphonaceae	2877	86
87243	Chnoospora	2891	86
87245	Rosenvingea	2891	86
27964	Colpomenia	2891	86
371973	Heteroralfsia	2891	86
87247	Hydroclathrus	2891	86
391908	Endopleura	2891	86
698475	Endarachne	2891	87
2892	Petalonia	2891	87
112058	Nemoderma	2891	87
371965	Diplura	2891	87
27966	Scytosiphon	2891	87
2878	Ectocarpaceae	2877	87
43936	Kuckuckia	2878	87
1486467	environmental samples	2878	87
1035508	Spongonema	2878	87
2879	Ectocarpus	2878	87
867790	unclassified Ectocarpus	2879	88
1535409	unclassified Ectocarpaceae	2878	88
142642	Acinetosporaceae	2877	88
86901	Pogotrichum	142642	88
43933	Hincksia	142642	88
43931	Feldmannia	142642	88
1535369	unclassified Acinetosporaceae	142642	88
3017	Acinetospora	142642	88
2882	Pylaiella	142642	88
134684	Geminocarpus	142642	88
543769	Rhizaria	2759	89
1483952	Mikrocytiidae	543769	89
1483963	environmental samples	1483952	89
195009	Mikrocytos	1483952	89
1483956	Paramikrocytos	1483952	89
1483965	unclassified Mikrocytiidae	1483952	89
1054998	Sticholonchida	543769	89
240576	Sticholonchidae	1054998	89
240577	Sticholonche	240576	89
1054999	environmental samples	1054998	89
29178	Foraminifera	543769	90
998816	Lituolida	29178	90
1482317	Reophacidae	998816	90
1482315	Leptohalysis	1482317	90
212491	Reophax	1482317	90
998817	Spiroplectamminidae	998816	90
998818	Spirotextularia	998817	90
1395581	Remaneicidae	998816	90
1395582	Zaninettia	1395581	90
1241962	Cyclammina	29178	90
302101	Rzehakinidae	29178	91
302102	Miliammina	302101	91
1051633	Spirillinida	29178	91
1239418	Spirillinidae	1051633	91
1239419	Spirillina	1239418	91
1051634	Patellinidae	1051633	91
1051643	Patellina	1051634	91
984945	Ammodiscus	29178	91
1659748	Globothalamea	29178	91
1659750	Robertinida	1659748	91
1659751	Ceratobuliminidae	1659750	92
1696530	Rubratella	1659751	92
1659753	Epistominidae	1659750	92
1659754	Hoeglundina	1659753	92
316464	environmental samples	29178	92
1505960	Monothalamids	29178	92
164096	Psammophaga	1505960	92
188961	Reticulomyxidae	1505960	92
1505962	Haplomyxa	188961	92
1573246	Dracomyxa	188961	92
46432	Reticulomyxa	188961	93
1699796	Flexammina	1505960	93
46077	Astrammina	1505960	93
39593	Allogromia	1505960	93
159863	Notodendrodes	1505960	93
164069	Crithionina	1505960	93
29185	Rotaliida	29178	93
1495883	Globorotalioidea	29185	93
1495884	Catapsydracidae	1495883	93
1495885	Globoquadrina	1495884	93
313615	Turrilinacea	29185	94
313616	Stainforthiidae	313615	94
313617	Stainforthia	313616	94
1696526	Pleurostomellidae	29185	94
1696527	Pleurostomella	1696526	94
1659663	Asterigerinoidea	29185	94
1659664	Asterigerinidae	1659663	94
1659665	Asterigerina	1659664	94
1659667	Amphisteginidae	1659663	94
1659668	Amphistegina	1659667	94
1696166	Epistomariidae	1659663	95
1696167	Nuttallides	1696166	95
29186	Elphidiidae	29185	95
29187	Elphidium	29186	95
1407126	Elphidiella	29186	95
1407124	Cribroelphidium	29186	95
375647	unclassified Rotaliida	29185	95
203397	Rotaliacea	29185	95
203393	Calcarinidae	203397	95
212488	Baculogypsina	203393	95
203398	Calcarina	203393	96
577503	Schlumbergerella	203393	96
203394	Baculogypsinoides	203393	96
1659656	Notorotaliidae	203397	96
1659657	Cribrorotalia	1659656	96
1659661	Notorotalia	1659656	96
69034	Rotaliidae	203397	96
89380	Pararotalia	69034	96
29189	Ammonia	69034	96
155568	environmental samples	29189	96
35209	Rotaliella	69034	97
75327	Neorotalia	69034	97
1588890	Murrayinella	69034	97
243194	Virgulinellacea	29185	97
243195	Virgulinella	243194	97
191121	Nonionacea	29185	97
331060	Alabaminidae	191121	97
331061	Oridorsalis	331060	97
331049	Osangulariidae	191121	97
331050	Osangulariella	331049	97
191122	Nonionidae	191121	98
1659673	Astrononion	191122	98
604139	Nonion	191122	98
1329071	Nonionellina	191122	98
1696522	Nonionoides	191122	98
45992	Haynesina	191122	98
191123	Nonionella	191122	98
325274	Pullenia	191122	98
212514	Melonis	191122	98
551667	Robertinidae	29185	98
551668	Robertina	551667	99
212496	Cibicididae	29185	99
212487	Cibicides	212496	99
674483	Rupertina	212496	99
1552974	Hantkeninoidea	29185	99
1552975	Globanomalinidae	1552974	99
1552976	Hastigerinella	1552975	99
478572	Heterohelicacea	29185	99
478573	Guembelitriidae	478572	99
478574	Gallitellia	478573	99
349983	Fursenkoinacea	29185	100
349984	Fursenkoinidae	349983	100
349982	Virgulina	349984	100
69030	Globigerinacea	29185	100
391242	Candeinidae	69030	100
391243	Candeina	391242	100
225064	Pulleniatinidae	69030	100
225065	Pulleniatina	225064	100
51037	Globorotaliidae	69030	100
55303	Globorotalia	51037	100
51038	Neogloboquadrina	51037	101
69031	Hantkeninidae	69030	101
69032	Hastigerina	69031	101
45998	Globigerinidae	69030	101
55305	Globigerina	45998	101
1495887	Sphaeroidinella	45998	101
1176038	Globoturborotalita	45998	101
69040	Globigerinita	45998	101
46131	Globigerinella	45998	101
1413789	Beella	45998	101
46133	Orbulina	45998	102
45990	Globigerinoides	45998	102
125970	Turborotalita	45998	102
212511	Bolivinacea	29185	102
46101	Bolivinitidae	212511	102
666386	Streptochilus	46101	102
212448	Brizalina	46101	102
46083	Bolivina	46101	102
1659756	Saidovina	46101	102
203407	Cassidulinacea	29185	102
203408	Cassidulinidae	203407	103
1659725	Evolvocassidulina	203408	103
1659722	Ehrenbergina	203408	103
203411	Globocassidulina	203408	103
325258	Cassidulinoides	203408	103
325260	Cassidulina	203408	103
203409	Islandiella	203408	103
69038	Discorboidea	29185	103
313275	Rosalinidae	69038	103
313276	Tretomphalus	313275	103
37353	Rosalina	313275	104
1659659	Gavelinopsis	313275	104
1659761	Sphaeroidinidae	69038	104
1659762	Sphaeroidina	1659761	104
379356	Buliminoididae	69038	104
379357	Buliminoides	379356	104
69036	Discorbidae	69038	104
604142	Cancris	69036	104
325262	Discorbis	69036	104
69037	Glabratellidae	69038	104
109236	Planoglabratella	69037	105
1395559	Angulodiscorbis	69037	105
379354	Rossyatella	69037	105
35211	Glabratella	69037	105
674478	Glabratellina	69037	105
203402	Planorbulinacea	29185	105
1659679	Cymbaloporidae	203402	105
1659680	Cymbaloporetta	1659679	105
203403	Planorbulinidae	203402	105
325264	Planorbulinella	203403	105
203405	Planorbulina	203403	106
203413	Planulinidae	203402	106
203414	Hyalinea	203413	106
325268	Discorbinellacea	29185	106
1659693	Discorbinellidae	325268	106
1659698	Discorbinella	1659693	106
325269	Pseudoparrellidae	325268	106
325270	Epistominella	325269	106
196917	Nummulitidae	29185	106
196919	Cycloclypeus	196917	106
196918	Operculina	196917	107
196923	Heterostegina	196917	107
196930	Planostegina	196917	107
311572	Planoperculina	196917	107
159861	Nummulites	196917	107
212503	Buliminacea	29185	107
379343	Buliminellidae	212503	107
379344	Buliminella	379343	107
212516	Uvigerinidae	212503	107
324129	Trifarina	212516	107
212517	Uvigerina	212516	108
212504	Buliminidae	212503	108
212512	Globobulimina	212504	108
212505	Bulimina	212504	108
324126	Siphogenerinoididae	212503	108
324127	Rectuvigerina	324126	108
212507	Chilostomellacea	29185	108
1659683	Gavelinellidae	212507	108
1659684	Discanomalina	1659683	108
212508	Chilostomellidae	212507	108
212509	Chilostomella	212508	109
331038	Anomalinidae	212507	109
1659728	Heterolepa	331038	109
331039	Cibicidoides	331038	109
674480	Hanzawaia	331038	109
1659653	Trichohyalidae	212507	109
1659654	Buccella	1659653	109
1696155	Aubignyna	1659653	109
1216353	Miliolida	29178	109
29179	Miliolina	1216353	109
128057	Alveolinidae	29179	110
128058	Alveolinella	128057	110
128060	Borelis	128057	110
218541	Hauerinidae	29179	110
218542	Pyrgo	218541	110
998811	Siphonaperta	218541	110
128054	Miliolidae	29179	110
29180	Quinqueloculininae	128054	110
256039	Cornuspira	29180	110
29183	Quinqueloculina	29180	110
29181	Affinetrina	29180	111
331047	Triloculina	29180	111
45994	Massilina	29179	111
46135	Peneroplidae	29179	111
46136	Peneroplis	46135	111
128062	Dendritina	46135	111
577507	Coscinospira	46135	111
577498	Spirolina	46135	111
998813	Ophthalmidiidae	29179	111
998814	Spirophthalmidium	998813	111
46128	Soritidae	29179	112
128064	Laevipeneroplis	46128	112
295070	Soritinae	46128	112
126668	Amphisorus	295070	112
126665	Marginopora	295070	112
87143	Sorites	295070	112
295071	Archaiasinae	46128	112
46129	Archaias	295071	112
128070	Cyclorbiculina	295071	112
128068	Androsina	295071	112
128072	Parasorites	295071	113
128055	Broeckina	46128	113
218544	Lagenina	29178	113
218545	Glandulinidae	218544	113
218546	Glandulina	218545	113
331042	Nodosariidae	218544	113
331043	Dentalina	331042	113
160357	Saccaminidae	29178	113
1051368	Conqueria	160357	113
212490	Saccammina	160357	113
164081	Psammosphaera	160357	114
944433	Technitella	160357	114
164085	Saccodendron	160357	114
196922	Textulariida	29178	114
203428	Lituolacea	196922	114
165421	Lituolidae	203428	114
165424	Ammobaculites	165421	114
165426	Ammotium	165421	114
165422	Haplophragmoides	165421	114
212498	Hormosinidae	203428	114
998809	Leptohyalis	212498	115
203429	Trochamminacea	196922	115
164126	Trochamminidae	203429	115
331054	Cribrostomoides	164126	115
1305761	environmental samples	164126	115
37355	Trochammina	164126	115
164127	Jadammina	164126	115
1395564	unclassified Trochamminidae	164126	115
203420	Textulariacea	196922	115
203425	Pseudogaudryinidae	203420	115
203426	Siphoniferoides	203425	116
203421	Textulariidae	203420	116
29192	Textulariinae	203421	116
46138	Textularia	29192	116
46081	Bigerina	29192	116
29193	Myxotheca	29192	116
203423	Eggerellidae	203420	116
192386	Eggerelloides	203423	116
998798	Eggerella	203423	116
944424	Valvulinidae	196922	116
944427	Valvulina	944424	117
203416	Spiroplectamminacea	196922	117
203417	Sproplectamminidae	203416	117
203418	Spiroplectammina	203417	117
46109	Astrorhizida	196922	117
212495	Bathysiphonidae	46109	117
212484	Bathysiphon	212495	117
1051374	Rhabdamminidae	46109	117
1051375	Marsipella	1051374	117
46116	Astrorhizidae	46109	117
1051371	Hippocrepina	46116	118
212494	Rhizammina	46116	118
164099	Armorella	46116	118
46079	Astrorhiza	46116	118
159865	Rhabdammina	46116	118
212486	Vanhoeffenella	46116	118
164087	Pelosina	46116	118
46115	Saccamminidae	46109	118
164074	Hippocrepinella	46115	118
159867	Hemisphaerammina	46115	118
164104	Ovammina	46115	119
944429	Globotextulariidae	196922	119
986705	Liebusella	944429	119
212500	Xenophyophorea	29178	119
212499	Syringamminidae	212500	119
708054	Shinkaiya	212499	119
212492	Syringammina	212499	119
196920	Allogromida	29178	119
212497	Lagynidae	196920	119
164077	Nemogullmia	212497	119
160355	Allogromiidae	196920	120
164095	Bigenerina	160355	120
1415215	Niveus	160355	120
164093	Cribrothalammina	160355	120
164092	environmental samples	160355	120
859215	Vellaria	160355	120
1051366	Micrometula	160355	120
160751	Gloiogullmia	160355	120
350037	unclassified Allogromiidae	160355	120
212489	Phainogullmia	160355	120
160356	Boderia	160355	121
164094	Cylindrogullmia	160355	121
159869	Edaphoallogromia	160355	121
164101	Tinogullmia	160355	121
212493	Hyperammina	160355	121
1051363	Bathyallogromia	196920	121
489093	unclassified Allogromida	196920	121
1395567	Carterinida	29178	121
1395568	Carterinidae	1395567	121
1395576	Carterina	1395568	121
65582	Polycystinea	543769	122
321839	environmental samples	65582	122
278980	Nassellaria	65582	122
1054398	Plagiacanthidae	278980	122
366587	Lithomelissa	1054398	122
1054986	Cladoscenium	1054398	122
1054389	Trissocyclidae	278980	122
1054390	Ceratospyris	1054389	122
278981	Theoperidae	278980	122
366610	Pterocanium	278981	122
278982	Eucyrtidium	278981	123
366544	Artostrobus	278981	123
278984	Pterocorythidae	278980	123
278985	Pterocorys	278984	123
366585	Plagoniidae	278980	123
366597	Pseudocubus	366585	123
1426915	Collodaria	65582	123
1656265	Collophidiidae	1426915	123
1656266	Procyttarium	1656265	123
1130125	Collophidium	1656265	123
65593	Collosphaeridae	1426915	124
103346	Acrosphaera	65593	124
103358	Siphonosphaera	65593	124
1658294	unclassified Collosphaeridae	65593	124
1652799	Disolenia	65593	124
65594	Collosphaera	65593	124
65585	Thalassicolla	65593	124
65584	Thalassicollidae	1426915	124
65588	Sphaerozoidae	1426915	124
238797	Thalassophysa	65588	124
103356	Rhaphidozoum	65588	125
65591	Collozoum	65588	125
65589	Sphaerozoum	65588	125
1658273	Thalassosphaera	65588	125
413936	Collozoidae	1426915	125
413937	Cladococcus	413936	125
65583	Spumellaria	65582	125
987155	Stylochlamydium	65583	125
238796	Thalassophysidae	65583	125
299202	Coccodiscidae	65583	125
299203	Didymocyrtis	299202	126
534454	Cypassis	299202	126
366518	unclassified Spumellaria	65583	126
1664298	Orosphaeridae	65583	126
1664301	Orodendrum	1664298	126
987158	Spongocore	65583	126
366535	Ethmosphaeridae	65583	126
366536	Styptosphaera	366535	126
220106	Spongodiscidae	65583	126
279124	Dicranastrum	220106	126
366607	Stylodictya	220106	127
366604	Spongodiscus	220106	127
278978	Euchitonia	220106	127
279126	Triastrum	220106	127
366595	Spongopyle	220106	127
220107	Spongaster	220106	127
220109	Dictyocoryne	220106	127
517714	unclassified Spongodiscidae	220106	127
1604866	environmental samples	65583	127
366590	Pyloniidae	65583	127
1054393	Phorticium	366590	128
1054396	Streblacantha	366590	128
366591	Tetrapyle	366590	128
1604862	Heliodiscus	65583	128
986736	Larnacillidae	65583	128
986737	Tholospyra	986736	128
1191176	Rhizosphaeridae	65583	128
1191179	Rhizosphaera	1191176	128
987160	Spongotrochus	65583	128
414914	Actinommidae	65583	128
1329066	Spongosphaera	414914	129
1054386	Actinomma	414914	129
629712	Astrosphaera	414914	129
629710	Arachnosphaera	414914	129
413939	Hexacontium	414914	129
366599	Litheliidae	65583	129
366600	Larcopyle	366599	129
372081	unclassified Polycystinea	65582	129
556523	unclassified Rhizaria	543769	129
492102	Paradinium	556523	129
438412	Corallomyxa	556523	130
35215	Gromiidae	543769	130
35216	Gromia	35215	130
554077	environmental samples	543769	130
136419	Cercozoa	543769	130
240574	Reticulamoeba	136419	130
1247844	unclassified Reticulamoeba	240574	130
1247845	environmental samples	240574	130
29197	Chlorarachniophyceae	136419	130
341164	environmental samples	29197	130
1213617	Minorisa	29197	131
29198	Chlorarachnion	29197	131
552663	Norrisiella	29197	131
67808	Gymnochlora	29197	131
74819	Lotharella	29197	131
467050	unclassified Chlorarachniophyceae	29197	131
647365	Partenskyella	29197	131
227085	Bigelowiella	29197	131
1561962	Amorphochlora	29197	131
238777	Phaeodarea	136419	131
1572403	Phaeocalpida	238777	132
1572409	Porospathidae	1572403	132
1572363	Porospathis	1572409	132
1572404	Tuscaroridae	1572403	132
1572405	Tuscaretta	1572404	132
238779	Phaeosphaerida	238777	132
1572420	Sagosphaeridae	238779	132
1572418	Sagoscena	1572420	132
238780	Aulosphaeridae	238779	132
1572352	Auloscena	238780	132
238781	Aulosphaera	238780	133
238790	Phaeocystida	238777	133
238791	Aulacanthidae	238790	133
238792	Aulacantha	238791	133
1572423	Auloceros	238791	133
1332241	Aulographis	238791	133
238786	Phaeodendrida	238777	133
238787	Coelodendridae	238786	133
238788	Coelodendrum	238787	133
332294	Phaeogromida	238777	133
332295	Challengeriidae	332294	134
1572401	Entocannula	332295	134
332298	Challengeron	332295	134
332300	Protocystis	332295	134
332297	Medusettidae	332294	134
1054989	Medusetta	332297	134
332306	Phaeoconchida	238777	134
332307	Concharidae	332306	134
332304	Conchellium	332307	134
1572407	Phaeogymnocellida	238777	134
1572408	Phaeodinidae	1572407	135
1572357	Phaeodina	1572408	135
37357	Plasmodiophorida	136419	135
37358	Plasmodiophoridae	37357	135
167534	Phagomyxa	37358	135
167537	Sorosphaera	37358	135
1484338	Sorosphaerula	37358	135
1484335	Woronina	37358	135
41455	Polymyxa	37358	135
1821255	environmental samples	37358	135
187661	Maullinia	37358	136
1240126	unclassified Maullinia	187661	136
37359	Plasmodiophora	37358	136
70185	Spongospora	37358	136
70183	Ligniera	37358	136
243294	environmental samples	37357	136
1736114	Imbricatea	136419	136
556185	Silicofilosea	1736114	136
178369	Euglyphida	556185	136
178373	Cyphoderiidae	178369	136
707167	Corythionella	178373	137
178374	Cyphoderia	178373	137
707169	Pseudocorythion	178373	137
178370	Trinematidae	178369	137
1764546	environmental samples	178370	137
432304	Corythion	178370	137
178371	Trinema	178370	137
1427722	Sphenoderiidae	178369	137
178363	Trachelocorythion	1427722	137
1427720	Sphenoderia	1427722	137
1764541	environmental samples	1427722	138
765882	environmental samples	178369	138
985829	Ovulinatidae	178369	138
985830	Ovulinata	985829	138
39715	Paulinellidae	178369	138
39716	Paulinella	39715	138
1651961	Micropyxidiella	39715	138
39712	Euglyphidae	178369	138
432301	Placocista	39712	138
765880	environmental samples	39712	138
39713	Euglypha	39712	139
178365	Tracheleuglypha	39712	139
178367	Assulina	39712	139
765904	environmental samples	178367	139
188944	Thaumatomonadida	556185	139
45098	Thaumatomastigidae	188944	139
188979	Gyromitus	45098	139
1538467	Peregrinia	45098	139
45099	Thaumatomonas	45098	139
188977	Protaspis	45098	139
188975	Thaumatomastix	45098	140
404695	environmental samples	45098	140
1276137	unclassified Thaumatomastigidae	45098	140
188945	Allas	188944	140
1515084	Thaumatospina	188944	140
1515083	Scutellomonas	188944	140
1138875	environmental samples	188944	140
1273542	Esquamula	188944	140
1821253	environmental samples	1736114	140
1736122	Marimonadida	1736114	140
230414	Pseudopirsonia	1736122	141
1736115	Spongomonadida	1736114	141
188972	Spongomonas	1736115	141
985832	Nudifila	1736114	141
1367446	Vampyrellida	136419	141
1367447	Vampyrellida clade B	1367446	141
1367439	Thalassomyxa	1367447	141
325674	Vampyrellidae	1367446	141
498001	Arachnula	325674	141
1108493	Leptophrys	325674	141
941459	Vampyrella	325674	142
941461	environmental samples	325674	142
626140	Platyreta	325674	142
862248	Theratromyxa	325674	142
1367448	Vampyrellida clade C	1367446	142
238764	Desmothoracida	136419	142
238759	Clathrulinidae	238764	142
238760	Hedriocystis	238759	142
238762	Clathrulina	238759	142
243290	environmental samples	136419	142
1004930	Thecofilosea	136419	143
178376	Pseudodifflugiidae	1004930	143
178377	Pseudodifflugia	178376	143
765884	environmental samples	178376	143
238772	Lecythium	1004930	143
862251	Chlamydophryidae	1004930	143
981201	Rhogostoma	862251	143
862252	Capsellina	862251	143
1595893	environmental samples	862251	143
589444	Cryomonadida	1004930	143
589445	environmental samples	589444	144
151025	Cryothecomonas	589444	144
1821241	environmental samples	1004930	144
361424	Ebriidae	1004930	144
1549799	environmental samples	361424	144
361425	Ebria	361424	144
1407634	Filoreta	136419	144
188941	Cercomonadida	136419	144
404699	environmental samples	188941	144
45105	Heteromitidae	188941	144
188949	Bodomorpha	45105	145
45106	Heteromita	45105	145
188942	Allantion	45105	145
404697	environmental samples	45105	145
45108	Cercomonadidae	188941	145
268487	Neocercomonas	45108	145
127226	Massisteria	45108	145
45109	Cercomonas	45108	145
686739	Cavernomonas	45108	145
321420	Eocercomonas	45108	145
310813	Helkesimastix	45108	146
373137	Rosculus	45108	146
372085	Paracercomonas	45108	146
404736	environmental samples	45108	146
188966	Metopion	188941	146
507870	Sainouridae	188941	146
188970	Sainouron	507870	146
507872	Cholamonas	507870	146
985834	Micrometopion	188941	146
328350	unclassified Cercomonadida	188941	146
1238573	Metabolomonas	328350	147
1238574	Nucleocercomonas	328350	147
98369	Paramyxea	136419	147
98370	Marteilia	98369	147
204399	Marteilioides	98369	147
1181464	unclassified Paramyxea	98369	147
1238681	Glissomonadida	136419	147
1239209	Sandona	1238681	147
149083	Proleptomonas	1238681	147
1229274	unclassified Proleptomonas	149083	147
1821251	environmental samples	1238681	148
1435001	Viridiraptoridae	1238681	148
1435004	Orciraptor	1435001	148
1586265	environmental samples	1435001	148
1435002	Viridiraptor	1435001	148
1238680	Allapsa	1238681	148
65574	Acantharea	543769	148
1286071	unclassified Acantharia	65574	148
1127411	unclassified Acantharea	65574	148
1127408	Litholophus	1127411	148
1127110	Holacanthida	65574	149
1127112	Acanthoplegmidae	1127110	149
1127113	Acanthoplegma	1127112	149
1127098	Acanthochiasmidae	1127110	149
1127414	Trizona	1127098	149
1127402	Staurolithium	1127098	149
1127102	Acanthocyrta	1127098	149
1127104	Acanthochiasma	1127098	149
1127099	Acanthocolla	1127098	149
65578	Symphyacanthida	65574	149
904397	Astrolithidae	65578	150
904402	Astrolonche	904397	150
278119	Amphilithiidae	65578	150
278120	Amphibelone	278119	150
65579	Pseudolithiidae	65578	150
65580	Haliommatidium	65579	150
321826	environmental samples	65574	150
85460	Arthracanthida	65574	150
904406	Phyllacantha	85460	150
904388	Phyllostauridae	904406	150
904389	Phyllostaurus	904388	151
1127221	Xiphacantha	904388	151
904390	Acanthostaurus	904388	151
904391	Amphistaurus	904388	151
1127210	Lonchostaurus	904388	151
1127219	Stauracantha	904388	151
85462	Sphaenacanthida	85460	151
1127138	Diploconidae	85462	151
1127139	Diploconus	1127138	151
85463	Acanthometridae	85462	151
1127132	Amphilonche	85463	152
85464	Acanthometra	85463	152
1196154	Acanthometron	85463	152
1127206	Lithopteridae	85462	152
1127207	Lithoptera	1127206	152
278113	Dorataspididae	85462	152
703035	Dorataspis	278113	152
1127416	Larcidium	278113	152
1127212	Lychnaspis	278113	152
1127214	Phractopelta	278113	152
278114	Dorataspid	278113	153
278116	Hexalaspididae	85462	153
1127135	Coleaspis	278116	153
278117	Hexaconus	278116	153
65575	Chaunacanthida	65574	153
1286076	unclassified Chaunacanthida	65575	153
310808	Stauraconidae	65575	153
310809	Stauracon	310808	153
1127204	Heteracon	310808	153
278123	Gigartacontidae	65575	153
1127201	Gigartacon	278123	154
278124	Amphiacon	278123	154
31291	Haplosporidia	543769	154
385040	environmental samples	31291	154
126727	Bonamia	31291	154
45883	Urosporidium	31291	154
31294	Haplosporidiidae	31291	154
38078	Minchinia	31294	154
31295	Haplosporidium	31294	154
193537	Centroheliozoa	2759	154
1147770	Oxnerella	193537	155
193538	Raphidiophryidae	193537	155
212534	Raphidiophrys	193538	155
299903	Polyplacocystis	193538	155
193539	Heterophryidae	193537	155
373146	environmental samples	193539	155
193543	Heterophrys	193539	155
193541	Chlamydaster	193539	155
299900	Sphaerastrum	193539	155
315781	environmental samples	193537	155
1795047	Spiculophrys	193537	156
212536	unclassified centroheliozoans	193537	156
193540	Acanthocystidae	193537	156
299834	Acanthocystis	193540	156
299888	Choanocystis	193540	156
299832	Raineriophrys	193540	156
238775	Pterocystis	193540	156
5800	Eimeria	5799	156
1232793	unclassified Eimeria	5800	156
76828	Ascoseirales	2870	156
76829	Ascoseira	76828	157
1492816	Colponemidia	33630	157
1421213	Colponema	1492816	157
35082	Cryptosporidiidae	423054	157
5806	Cryptosporidium	35082	157
310754	environmental samples	5806	157
404727	environmental samples	35082	157
4762	Oomycetes	33634	157
92979	Leptomitales	4762	157
92980	Apodachlya	92979	157
100865	Leptomitus	92979	158
1672053	Blastulidium	92979	158
100871	Rhipidiales	4762	158
100872	Rhipidiaceae	100871	158
100873	Sapromyces	100872	158
120408	Sclerosporales	4762	158
120409	Verrucalvaceae	120408	158
120410	Pachymetra	120409	158
94120	unclassified oomycetes	4762	158
1682048	Lagenisma	94120	158
243299	environmental samples	94120	159
377433	Haptoglossa	94120	159
370421	Albuginales	4762	159
65355	Albuginaceae	370421	159
65356	Albugo	65355	159
1154644	unclassified Albugo	65356	159
572138	Pustula	65355	159
572136	Wilsoniana	65355	159
4763	Saprolegniales	4762	159
1358717	unclassified Saprolegniales	4763	159
4764	Saprolegniaceae	4763	160
1495611	Aquastella	4764	160
92968	Pythiopsis	4764	160
513316	unclassified Saprolegniaceae	4764	160
100862	Plectospira	4764	160
4769	Saprolegnia	4764	160
372087	unclassified Saprolegnia	4769	160
92971	Aplanopsis	4764	160
1432540	Geolegnia	4764	160
4765	Achlya	4764	160
683805	unclassified Achlya	4765	161
92975	Leptolegnia	4764	161
134688	Isoachlya	4764	161
1618012	Newbya	4764	161
120422	Scoliolegnia	4764	161
120399	Aplanes	4764	161
74559	Dictyuchus	4764	161
74556	Thraustotheca	4764	161
371951	Protoachlya	4764	161
100860	Aphanomyces	4764	161
683823	unclassified Aphanomyces	100860	162
112093	Brevilegnia	4764	162
120403	Calyptralegnia	4764	162
941455	environmental samples	4763	162
4776	Peronosporales	4762	162
4783	Phytophthora	4776	162
795339	Phytopythium	4776	162
1500418	unclassified Phytopythium	795339	162
4777	Peronosporaceae	4776	162
4780	Plasmopara	4777	162
369783	Graminivora	4777	163
369781	Plasmoverna	4777	163
162129	Sclerospora	4777	163
184462	Hyaloperonospora	4777	163
660914	environmental samples	184462	163
467175	Sclerophthora	4777	163
143452	Pseudoperonospora	4777	163
1000571	unclassified Pseudoperonospora	143452	163
61964	environmental samples	2759	163
4800	Lagenidiales	4762	163
4801	Lagenidiaceae	4800	164
4802	Lagenidium	4801	164
884616	unclassified Lagenidium	4802	164
135471	Haliphthoraceae	4800	164
135478	Halocrusticida	135471	164
135472	Haliphthoros	135471	164
414971	Halodaphnea	135471	164
135475	Atkinsiella	135471	164
650118	Halioticida	135471	164
1074197	environmental samples	135471	164
1440114	Paralagenidium	4800	165
858388	environmental samples	4800	165
2873	Dictyotales	2870	165
2874	Dictyotaceae	2873	165
499614	Canistrocarpus	2874	165
499622	Rugulopteryx	2874	165
200427	Stypopodium	2874	165
405570	Exallosorus	2874	165
670094	Dictyotopsis	2874	165
157015	Dilophus	2874	165
157004	Padina	2874	166
1248381	unclassified Padina	157004	166
157002	Pachydictyon	2874	166
157008	Zonaria	2874	166
157000	Lobophora	2874	166
157013	Lobospira	2874	166
531987	Stoechospermum	2874	166
156998	Distromium	2874	166
157006	Spatoglossum	2874	166
200419	Homoeostrichus	2874	166
258580	Newhousia	2874	167
27953	Taonia	2874	167
2875	Dictyota	2874	167
1692161	unclassified Dictyota	2875	167
112054	Dictyopteris	2874	167
381702	Scoresbyellaceae	2873	167
381703	Scoresbyella	381702	167
902702	unclassified Dictyotales	2873	167
335372	Protobremia	4777	167
5809	Sarcocystidae	423054	167
5812	Sarcocystis	5809	168
99157	Hammondia	5809	168
29175	Neospora	5809	168
62966	Frenkelia	5809	168
74472	Cutleriales	2870	168
902700	unclassified Cutleriales	74472	168
74473	Cutleriaceae	74472	168
74474	Cutleria	74473	168
217212	Zanardinia	74473	168
217210	Microzonia	74473	168
177937	Colpodellidae	33630	169
177938	Colpodella	177937	169
797740	environmental samples	177938	169
341154	environmental samples	177937	169
665139	unclassified Colpodellidae	177937	169
700702	Calyptosporidae	423054	169
700703	Calyptospora	700702	169
243300	environmental samples	2870	169
555945	unclassified Peronosporaceae	4777	169
2864	Dinophyceae	33630	169
2953	Gymnodiniales	2864	170
1003176	Kareniaceae	2953	170
1573488	unclassified Kareniaceae	1003176	170
1480114	environmental samples	1003176	170
157684	Karlodinium	1003176	170
156229	Karenia	1003176	170
241422	Takayama	1003176	170
1169139	Tovelliaceae	2953	170
326569	Tovellia	1169139	170
359392	Esoptrodinium	1169139	170
326571	Jadwigia	1169139	171
588881	environmental samples	2953	171
258029	Polykrikaceae	2953	171
589331	environmental samples	258029	171
271678	Polykrikos	258029	171
258030	Pheopolykrikos	258029	171
1003173	Brachidiniaceae	2953	171
1003174	Brachidinium	1003173	171
1641412	Torodinium	1003173	171
1472026	unclassified Gymnodiniales	2953	171
1407742	Ankistrodinium	2953	172
1389942	Ceratoperidinium	2953	172
261835	Hemidiniaceae	2953	172
651389	Warnowiaceae	2953	172
652709	Erythropsidinium	651389	172
651419	Nematodinium	651389	172
